title,date_or_period,author_or_creator,description_or_abstract,url_to_original_object,manuscript_id_or_shelfmark,material,dimensions,trove_category,trove_record_type,trove_id,trove_url
"MASSACRES BY TU KS ALLIES HOLD OTTOMAN GO-VERNMENT RESPONSIBLE. LONDON, Sunday.",1915-05-25,,"The Press Bureau states that the British, French and Russian Governments announce that for the past month the Kurds and the Turkish",https://nla.gov.au/nla.news-article216919838?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,216919838,https://nla.gov.au/nla.news-article216919838?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"ANARCHY IN TURKEY FOOD RIOTS DAILY MASSACRES OF ABMENIANS. ROME, October 11.",1915-10-13,,[?]er [?]on about the not at the Italias Embassy in Constantinople confirms the statement that the Turkish police looked on passively. Doors and,https://nla.gov.au/nla.news-article124887402?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,124887402,https://nla.gov.au/nla.news-article124887402?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"TURKISH NATIONALIST TROOPS MASSACRE 10,000 ARMENIANS A SEVEN MONTHS' SIEGE (Reuter's Message.) London, November 1.",1920-11-03,,"An Armenian telegram from Menina states that the Turkish Nationalists have captured the town of Hadjin, in Anatolia, which has been besieged since",https://nla.gov.au/nla.news-article45545294?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,45545294,https://nla.gov.au/nla.news-article45545294?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"THE TURKS. ATROCITIES RENEWED IN ASIA MINOR. LONDON, March 18.",1919-03-20,,The Turks have renew[?]d their per[?]tion of Greeks and Armenians in As[?] Minor on a Iarge s[?]al[?] The patriarchates are jointly protesting to the Allies.,https://nla.gov.au/nla.news-article53898041?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,53898041,https://nla.gov.au/nla.news-article53898041?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"TURKISH ATROCITIES. JEWS TO SUFFER LIKE ARMENIANS. NEW YORK, Monday.",1917-05-09,,The New York Zionist organisation have received advices from Palestino that the Turks are driving the Jews from their homes amid scones of,https://nla.gov.au/nla.news-article191180467?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,191180467,https://nla.gov.au/nla.news-article191180467?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"THE TURK LET LOOSE. Massacre, Outrage, and Unparalleled Torture. Women and Girls Burned Alive.",1917-03-15,,Viscount Bryce has collected into a volume of neatly 700 pages the evidence which has steadily been accumulating for the past year of the wiping,https://nla.gov.au/nla.news-article154411444?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,154411444,https://nla.gov.au/nla.news-article154411444?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"Russian Advance. OTHER POSITIONS CAPTURED. KURDS MASSACRE ARMENIANS. LONDON, Thursday.",1916-03-10,,The following communique has been issued at Petrograd Our troops on the coast of the Black Sea are pressing the Turks closely. We have,https://nla.gov.au/nla.news-article113626319?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,113626319,https://nla.gov.au/nla.news-article113626319?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"Massacre of Armenians. NEARLY 40,000 PERISH. PETROGRAD, March 9.",1916-03-10,,"It unofficially is stated that there were 40,000 A[?]enians in Erzeroum prior to its capture by the Russians, but the latter found only 16 alive. The police at",https://nla.gov.au/nla.news-article176403362?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,176403362,https://nla.gov.au/nla.news-article176403362?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"MURDERING A NATION. MASSACRE OF ARMENIANS. BRUTALITY OF THE TURKS. LONDON, Friday.",1916-01-15,,"Viscount Bryce has received the following message from a friend in Armenia, written from El Istan, on January 10: Refugees are arriving from most parts",https://nla.gov.au/nla.news-article287809929?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,287809929,https://nla.gov.au/nla.news-article287809929?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"WOMEN'S TOPICS. WOMEN PONDER THIS! THE TURK LET LOOSE. MASSACRE, OUTRAGE, AND TORTURE.",1917-04-05,,Viscount Bryce has collected in a volume of nearly 700 pages (says a London paper) the evidence which has steadily been accumulating for the past year of the wiping,https://nla.gov.au/nla.news-article185616237?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,185616237,https://nla.gov.au/nla.news-article185616237?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"TURKISH ATROCITIES U.S.A. JOINS INQUIRY. Washington, June 3.",1922-06-05,,"In spite of previous reports to the Contrary, Mr. Hughes announces that the United States is prepared to join in the investigation, into",https://nla.gov.au/nla.news-article93373961?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,93373961,https://nla.gov.au/nla.news-article93373961?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
BOLSHEVIK OUTRAGES MASSACRE OF POLES. A POCROM' AT HOMEL. LONDON April 24.,1919-05-05,,"A message from Warsaw states that the inhabitants of Meswicz, in Poland, on April 14, on learning of the advance of the Polist army, incautiously celebrated",https://nla.gov.au/nla.news-article20362289?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,20362289,https://nla.gov.au/nla.news-article20362289?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"ATROCITIES IN ARMENIA. TURKS BURN AND BUTCHER THEM. LONDON, Friday.",1915-09-11,,"A ""Daily Telegraph's"" Mitylone correspondent reports horrible details of the Turkish fixed policy of exterminating the Armenan population.",https://nla.gov.au/nla.news-article285564175?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,285564175,https://nla.gov.au/nla.news-article285564175?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
TURKISH ATROCITIES. Horrible Stories. Women and Children Roasted to Death.,1915-11-29,,"Viscount Bry[?], in a letter to the newspapers, gives the latest evidence of atrocities in North and East Anatolia, in Turkey in Asia, and confirms with dreadful",https://nla.gov.au/nla.news-article91117302?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,91117302,https://nla.gov.au/nla.news-article91117302?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"PROGRESS OF THE TURKS. MASSACRE OF CHRISTIANS. PETROGRAD, January 13.",1915-01-15,,"The Turkish forces which have invaded Persia, and the Kurdish hordes accompanying them, have reached Maraga (55 miles south of Tabriz). On the",https://nla.gov.au/nla.news-article10400544?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,10400544,https://nla.gov.au/nla.news-article10400544?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"TURKISH ATROCITIES. America Agrees to Inquiry. NEW YORK, 3rd June.",1922-06-05,,"Despite previous reports to the contrary, Mr. Hughes, Secretary of State, has announced that the United States is prepared to join in the investigation of",https://nla.gov.au/nla.news-article205033944?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,205033944,https://nla.gov.au/nla.news-article205033944?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
FOREIGN CABLES Echoes of the War HIDEOUS ATROCITIES IN ARMENIA.,1915-11-02,,The Ottoman Embassy has issued an [?] report in defence of the Turkish administration's attitude towards the Ar[?]ians. This claims that the Russians,https://nla.gov.au/nla.news-article116674773?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,116674773,https://nla.gov.au/nla.news-article116674773?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"TURKISH ATROCITIES. DIABOLICAL CRUELTY. PEOPLE BURNT ALIVE. LONDON, September 9.",1915-09-11,,"The Mitylene correspondent of the ""Daily Telegraph"" gives horrible details of the atrocities committed hy the Turks in Armenia.[?] He says it is the",https://nla.gov.au/nla.news-article10428672?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,10428672,https://nla.gov.au/nla.news-article10428672?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"THE UNSPEAKABLE TURK. GERMANY'S ALLY. TURKISH ""METHODS."" AN ARMENIAN'S SIMPLE TALE. HORRIBLE STORY OF MASSACRES. (From the Australian Press Representative, Captain Bean.) (Copyright Reserved by the Crown.) Gaba Tepe, Oct. 19.",1915-12-02,,"The other day there was captured an Armenian. The Turks, as the world knows, are at the present moment engaged in an endeavour to wipe out the Armenian",https://nla.gov.au/nla.news-article26964715?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,26964715,https://nla.gov.au/nla.news-article26964715?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"TURKISH ATROCITIES. AMERICA JOINING IN ENQUIRY. NEW YORK, June 3.",1922-06-10,,"The Washington correspondent of the New York Times says:—""Despite previous reports to the contrary, the American Secretary of State. (Mr. Hughes) has",https://nla.gov.au/nla.news-article168298561?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,168298561,https://nla.gov.au/nla.news-article168298561?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"NEW WESTERN MOVE Heavy Cannonading Heard GERMANS ADMIT RUSSIAN SUCCESS ARMENIAN MASSACRES 800,000 SLAUGHTERED BRITAIN AMD NEUTRAL TRADE ANOTHER SUCCESS BY FRENCH TROOPS 1,000 PRISONERS TAKEN LONDON, October 7.",1915-10-07,,"A communique issued from Paris states:—""We have captured Tahure (?) and have reached the summit of a point d'appul in the second German",https://nla.gov.au/nla.news-article84720308?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,84720308,https://nla.gov.au/nla.news-article84720308?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
A TORTURED ARMENIAN ASKS CORIO FOR HELP. THE MASSACRED RACE WHICH 'HOLDS THE ROAD TO INDIA.',1918-09-09,,"About 200 persons yesterday afternoon showed their practical sympathy With [?] suffering Armenians by attending a meeting in the City Hall and contributing £12,[?]",https://nla.gov.au/nla.news-article119753006?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,119753006,https://nla.gov.au/nla.news-article119753006?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
HORRORS IN ARMENIA ATROCITIES UNRIVALLED Iff HISTORY. TURKISH MONSTERS' LED BY HUNS.,1915-11-29,,"LONDON, Saturday, 1.40 a.m.—Viscount Bryce in a letter to the newspapers states:— The latest evidence of atricities in",https://nla.gov.au/nla.news-article64612132?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,64612132,https://nla.gov.au/nla.news-article64612132?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"Turkish Atrocities. America Prepared to Investigate, NEW YORK, June 4.",1922-06-05,,"The correspondent of the ""New York Times"" at Washington says that, despite previous reports to the contrary, the State Secretary (Mr. C. E. Hughes) has",https://nla.gov.au/nla.news-article4633528?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,4633528,https://nla.gov.au/nla.news-article4633528?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
TURKISH ATROCITIES. HORRIBLE STORY OF SUFFERING. CHILDREN ROASTED TO DEATH.,1915-11-29,,"Viscount Bryce, in a letter to the newspapers, gives the latest evidences of atrocities in Northern and Eastern Anatolia, and confirms with dreadful",https://nla.gov.au/nla.news-article120406413?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,120406413,https://nla.gov.au/nla.news-article120406413?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"GREEKS IN ASIA MINOR EVIDENCE OF ATROCITIES IRREGULARS BLAMED LONDON, May 18.",1921-05-19,,"""The Times"" correspondent at Constantinople states that the Allied Commission inquiring into the alleged Greek atrocities in the Yalova-Gemlik",https://nla.gov.au/nla.news-article242499637?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,242499637,https://nla.gov.au/nla.news-article242499637?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
THE TURKS. MASSACRE OF ARMENIANS OFFICERS EXECUTED FOR DISRESPECT TO GERMANY.,1915-01-15,,Turks and Kurds have reached Maraga. The massacre of Armenians between Lakes Von and Ulza is reported.,https://nla.gov.au/nla.news-article233809469?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,233809469,https://nla.gov.au/nla.news-article233809469?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"EUROPE'S SHAME ATROCITIES IN ARMENIA APPALLING SUFFERING. LONDON, December 14.",1915-12-16,,"Appalled by the atrocities committed by the Turks in Armenia, Lord Bryce has written to the ""Daily Telegraph"" asking whether something cannot be",https://nla.gov.au/nla.news-article124896120?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,124896120,https://nla.gov.au/nla.news-article124896120?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"LATE CABLES. TALK OF RE-ESTABLISHING OLD EMPIRE. AND MASSACRE OF CHRISTIANS. LONDON, Sunday Night.",1922-09-11,,"United Service.--As a result of the Turkish occupation of Smyrna, and the sweeping victories over the Greeks, the Turkish Nationalists are talking freely of",https://nla.gov.au/nla.news-article219700486?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,219700486,https://nla.gov.au/nla.news-article219700486?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"TURKISH ATROCITIES. America Joining in Enquiry. NEW YORK, June 3.",1922-06-05,,"The Washington correspondent of the New York Times says:—""Despite previous reports to the contrary, the American Secretary of State (Mr. Hughes) has",https://nla.gov.au/nla.news-article63650884?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,63650884,https://nla.gov.au/nla.news-article63650884?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"MASSACRE OF ARMENIANS. TOTAL 16,000. (United Service Cable.) London, Wednesday.",1920-03-12,,"A revised estimate of the massacre of Armenians at Marash gives the total at least 16,000.",https://nla.gov.au/nla.news-article73190593?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,73190593,https://nla.gov.au/nla.news-article73190593?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"MASSACRE OF ARMENIANS TEN THOUSAND IN A FORTNIGHT. MOSCOW, June 6.",1918-06-10,,Reports from Tiffis declare that the Turks have massacred over ten thousand Armenians during the last fortnight.,https://nla.gov.au/nla.news-article50984601?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,50984601,https://nla.gov.au/nla.news-article50984601?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"MASSACRE OF ARMENIANS. 6000 Murdered in Sivas. (Reuter's Telegrams.) LONDON, Thursday.",1916-11-25,,A petrograd message states that reports from Baku declare that the Turks massacred 6000 Armenians in Sivas.,https://nla.gov.au/nla.news-article129390708?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,129390708,https://nla.gov.au/nla.news-article129390708?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"A BOOK OF HORRORS. WIPING OUT THE ARMENIANS. UNSPEAKABLE TURKISH ATROCITIES. (From our Special Correspondent) London, December 14, 1916.",1917-01-26,,"There are evidently Turks and Turks. Our boys who had most to do with the Turks in Gallipoli gave them an excellent character as brave men, clean fighters,",https://nla.gov.au/nla.news-article5556602?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,5556602,https://nla.gov.au/nla.news-article5556602?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"ARMENIAN MASSACRES. CZAR ASSUMES COMMAND. Grand-Duke Nicholas Transferred. TRADES UNIONS AND WAR. HEAVY FIGHTING AT GALLIPOLI. MANY ENEMY SUBMARINES SUNK. RUSSIAN SITUATION CZAR ASSUMES COMMAND, New Post for Duke Nicholas.",1915-09-09,,A [?] change has been made in [?] The [?] [?] The Grand Duke,https://nla.gov.au/nla.news-article208025571?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,208025571,https://nla.gov.au/nla.news-article208025571?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"APPALLING HORROR. WORLD'S RECORD CRIME BUTCHERING OF ARMENIANS ARMENIANS. FOUL DEEDS AND BARBAROUS ATROCITIES. TIFLIS, (Transcaucasia), Friday.",1916-01-29,,"In an interview with Murad, the Armenian leader at Sivas, Turkey in Asia gave, an account of how the Armenians were treated by the",https://nla.gov.au/nla.news-article181534780?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,181534780,https://nla.gov.au/nla.news-article181534780?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"ATROCITIES IN ARMENIA. POPULATION OF WHOLE DISTRICTS. MASSACRED BY TURKS. LONDON, Friday.",1915-07-24,,"The Turkish atrocities against the Armenians baffle description, The whole male population of the [?] were massacred, The Tucks then",https://nla.gov.au/nla.news-article141834480?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,141834480,https://nla.gov.au/nla.news-article141834480?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"TURKISH ATROCITIES. MARTYRDOM OF ARMENIA. GERMANY RESPONSIBLE FOR THE HORRORS. PETROGRAD, April 13.",1918-04-15,,The Russian Government has sent a Note to the German Government declaring that the offensive of the Turkish troops on the Caucasian front his,https://nla.gov.au/nla.news-article11389587?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,11389587,https://nla.gov.au/nla.news-article11389587?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
IN COLD BLOOD. MASSACRES BY TURKS. ARMENIANS CRUELLY KILL­­­­ED. FORCED TO LEAP TO DEATH.,1915-02-26,,"PETROGRAD, Tuesday (4.20 a.m.)--During the occupation of Ardanutch, the Turks dragged 150 Armenians into the streets and cut their throats.",https://nla.gov.au/nla.news-article217061478?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,217061478,https://nla.gov.au/nla.news-article217061478?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
MASSACRE OF ARMENIANS FIFTEEN THOUSAND IN CILICIA. ALLIES SEND ADDITIONAL TROOPS.,1920-03-11,,"It has been reliably learnt from Beirut that the Turks massacred 16,000 Armenians recently in C[?]icia. The allies will possibly send additional",https://nla.gov.au/nla.news-article51141612?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,51141612,https://nla.gov.au/nla.news-article51141612?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"OUTRAGES BY TURKS. MASSACRE OF ARMENIANS. NUMEROUS REFUGEES. Petrograd, Jan. 13.",1915-01-14,,"Many Turks and Kurds have reached Maragha (Persia). A massacre of Armenians, between Lakes Van and Urza, is reported. Many Christians in the Azerbijan and",https://nla.gov.au/nla.news-article28580763?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,28580763,https://nla.gov.au/nla.news-article28580763?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
ALLIES’ OFFENSIVE GREAT BATTLE STILL RAGING MORE GERMAN POSITIONS CAPTURED OUTLOOK EXCELLENT AUSTRIA CLIMBS DOWN AMBASSADOR UNCONDITIONALLY WITHDRAWN RUSSIA’S CONTINUOUS ADVANCE CONSIDER ABLE SUCCESSES BERNSTORFF DENIES ARMENIAN ATROCITIES,1915-09-28,,"The Paris communique states that the new offensive continues in Champagne, and our gains are being maintained. Further German positions",https://nla.gov.au/nla.news-article241686690?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,241686690,https://nla.gov.au/nla.news-article241686690?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"MASSACRE OF ARMENIANS. APPEAL TO AMERICAN PEOPLE. NEW YORK, September 20.",1915-09-22,,Viscount Bryce has issued an appeal to the American people to put a stop to the slaughter of Armenians or at least to protest against the wholesale massacre,https://nla.gov.au/nla.news-article53370895?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,53370895,https://nla.gov.au/nla.news-article53370895?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"GENERAL WAR NEWS. TURKISH ATROCITIES SLAUGHTER OF ARMENIANS. PARIS, July 20.",1916-07-22,,"M. Balof, a French Red Cross commissioner in Armenia, reports that he visited 45 villages round Trebizond, and out of 8,343 people in these",https://nla.gov.au/nla.news-article1023979?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,1023979,https://nla.gov.au/nla.news-article1023979?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"WIPING THEM OUT FEARFUL MASSACRE OF THE ARMENIANS ATHENS, Tuesday Night.",1920-02-18,,The Turkish and Kurdish out[?] upon the Armenians continue. The latest information shows that [?] have been [?],https://nla.gov.au/nla.news-article111534012?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,111534012,https://nla.gov.au/nla.news-article111534012?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"THE RUSSIANS. ENEMY'S COMBINED MOVE. TO RELIEVE PRZEMYSL. TURKS MASSACRE ARMENIANS. PETROGRAD, Friday.",1915-01-30,,"An Austro-German movement is developing along the Dukla-Wyszkow front, approximately 100 miles. The enemy's columns are trying to",https://nla.gov.au/nla.news-article219863717?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,219863717,https://nla.gov.au/nla.news-article219863717?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
STILL UNSPEAKABLE TURK MASSACRES PITCHED BATTLE FOUGHT. FRENCH DRIVEN BACK. ' WASHINGTON. February 28.,1920-03-02,,"The State Department learns that The Turks in Cilicia cut the railroad beyond Adana, and massacred 5,000 Armenians, and fought a pitched",https://nla.gov.au/nla.news-article79571197?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,79571197,https://nla.gov.au/nla.news-article79571197?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"MASSACRES OF ARMENIANS IMMEDIATE CONCERTED ACTION. ALLIES DEAL WITH SITUATION. London, Saturday Night.",1920-03-01,,"Official.-The Peace Conference discussed the reported [?] of Armenians in Galicia, and decided to dal measures of a concerted nature to deal",https://nla.gov.au/nla.news-article83935102?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,83935102,https://nla.gov.au/nla.news-article83935102?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"SUPREME COUNCIL. The Financial Problem. TURKISH PEACE TREATY MASSACRE OF ARMENIANS. LONDON, Friday.",1920-03-01,,"An official meeting of the Supreme Council this morning was attended by the British, French, and Italian financial and economic experts, who began an",https://nla.gov.au/nla.news-article195353855?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,195353855,https://nla.gov.au/nla.news-article195353855?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
TRAGEDY OF A TYRANT DEATH OF ABDUL HAMID. A THRONE BASED ON MASSACRE.,1918-04-30,,"The recent death of the ex-Sultan of Turkey (Abdul Ham[?]) lends interest to the following article, taken from ""The Times"":—",https://nla.gov.au/nla.news-article124542544?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,124542544,https://nla.gov.au/nla.news-article124542544?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"MASSACRE OF ARMENIANS. SLAUGHTER BY THE TURKS. LORD BRYCE APPEALS TO AMERICA. NEW YORK, September 20.",1915-09-22,,"Viscount Bryce, ex-British Ambassador at Washington, has issued an appeal to the American people to interfere and stop the slaughter of",https://nla.gov.au/nla.news-article150952987?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,150952987,https://nla.gov.au/nla.news-article150952987?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"PEACE OR WAR? Turks, Greeks and Armenians Fear Each Other DANGER OF MASSACRES (United Service.) LONDON, Sunday.",1922-09-26,,Though the principal political difficulties appear to have been settled in Paris subject to the composition of the Claims of the smaller,https://nla.gov.au/nla.news-article258212159?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,258212159,https://nla.gov.au/nla.news-article258212159?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"TURKISH ATROCITIES. EXTERINATION OF ARMENIANS. BRUTAL SCEKES. GERMANY'S RESPONSIBILITY. New York, Sept. 20.",1916-09-21,,"A most revolting story of barbarous Turkish atrocities against the Armenians is printed in the New York ""Times,"" which is in the possession of photographs of the",https://nla.gov.au/nla.news-article26992071?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,26992071,https://nla.gov.au/nla.news-article26992071?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"ATROCITIES IN ARMENIA THE WORK OF EXTERMINATION 800,000 PEOPLE MASSACRED. LONDON, October 6.",1915-10-08,,In heo House of Lords this afternoon Lord Cromer asked whether the Government had any official information as to German Cousular officials being privy to,https://nla.gov.au/nla.news-article10431806?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,10431806,https://nla.gov.au/nla.news-article10431806?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"LATEST CABLES MASSACRES IN ARMENIA. AVENGER'S THRILLING STORY. (Published in The London Times.) Berlin, Wednesday.",1921-03-18,,"A thrilling, story of an unwavering pilgrimage of vengeance was unfolded by Solomon Teilirian, who confessed that he shot Talaat Pasha to rid the",https://nla.gov.au/nla.news-article72755610?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,72755610,https://nla.gov.au/nla.news-article72755610?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
"THE PERSECUTED ARMENIANS. HORRIBLE ATROCITIES. 30,000 STARVING. NEW YORK, Sunday.",1916-09-12,,"A Presbyterian missionary in Northern Arabia, in a despatch, describes the awful sufferings of the Armenians at Meskene. He states: ""I saw women and",https://nla.gov.au/nla.news-article20134420?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29,,,,newspaper,article,20134420,https://nla.gov.au/nla.news-article20134420?searchTerm=armenian+AND+%28massacre+OR+massacres+OR+atrocities%29
